date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:01:49	113229/113229	---M--	200	added ('OK')	image/jpeg	etag:%226628da094-1ba4d-521b202e4d600%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/2701634_orig.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/2701634_orig.jpg	(from http://mrhakimsclass.weebly.com/unit-i-mdash-foundations-of-geography.html)
21:01:49	37052/37052	---M--	200	added ('OK')	image/jpeg	etag:%22661dbd8fb-90bc-521b2140f5e00%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/23938.jpg?214	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/23938ca46.jpg	(from http://mrhakimsclass.weebly.com/unit-i-mdash-foundations-of-geography.html)
21:01:49	230269/230269	---M-Z	200	added ('OK')	text/css	etag:W/%225a9098e1-3837d%22	http://cdn2.editmysite.com/css/sites.css?buildTime=1464980459	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/css/sites5783.css	(from http://mrhakimsclass.weebly.com/unit-i-mdash-foundations-of-geography.html)
21:01:50	475464/475464	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a99c8b6-74148%22	http://cdn2.editmysite.com/js/site/main.js?buildTime=1464980459	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/site/main5783.js	(from http://mrhakimsclass.weebly.com/unit-i-mdash-foundations-of-geography.html)
21:01:50	118996/118996	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a99c8b6-1d0d4%22	http://cdn2.editmysite.com/js/lang/en/stl.js?buildTime=1464980459&	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/lang/en/stlae4a.js	(from http://mrhakimsclass.weebly.com/unit-i-mdash-foundations-of-geography.html)
21:01:51	33108/33108	---M--	200	added ('OK')	image/png	etag:%228154-566dab64da9c0%22	http://www.weebly.com/weebly/images/file_icons/pdf.png	C:/My%20Web%20Sites/Hakim/www.weebly.com/weebly/images/file_icons/pdf.png	(from http://mrhakimsclass.weebly.com/unit-i-mdash-foundations-of-geography.html)
21:01:53	78601/78601	---M--	200	added ('OK')	image/jpeg	etag:%22679c8a3cb-13309-5235ca58d0840%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/8252307_orig.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/8252307_orig.jpg	(from http://mrhakimsclass.weebly.com/unit-ii-mdash-united-states-and-canada.html)
21:01:53	419232/419232	---M--	200	added ('OK')	image/jpeg	etag:%22649809923-665a0-52007a3a65480%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/319972866.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/319972866.jpg	(from http://mrhakimsclass.weebly.com/unit-i-mdash-foundations-of-geography.html)
21:01:53	9042/9042	---M-Z	200	added ('OK')	text/css	etag:W/%225aa0722f-2352%22	http://cdn1.editmysite.com/editor/images/slideshow/slideshow.css?1464980459	C:/My%20Web%20Sites/Hakim/cdn1.editmysite.com/editor/images/slideshow/slideshow1923.css	(from http://mrhakimsclass.weebly.com/unit-ii-mdash-united-states-and-canada.html)
21:01:54	958117/958117	---M--	200	added ('OK')	image/jpeg	etag:%2259606a92d-e9ea5-511585c9adb00%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/header_images/1426446092.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/header_images/1426446092.jpg	(from http://mrhakimsclass.weebly.com/6th-gr-social-studies.html)
21:01:54	38720/38720	---M--	200	added ('OK')	image/jpeg	etag:%226e2e4323b-9740-52be5ab7aa500%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/9246784.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/9246784.jpg	(from http://mrhakimsclass.weebly.com/unit-ii-mdash-united-states-and-canada.html)
21:01:54	162/162	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Mar%202018%2002:01:54%20GMT	http://cdn1.editmysite.com/editor/libraries/slideshow-jq.js?buildTime=1464980459	C:/My%20Web%20Sites/Hakim/cdn1.editmysite.com/editor/libraries/slideshow-jq.a65783.delayed	(from http://mrhakimsclass.weebly.com/unit-ii-mdash-united-states-and-canada.html)
21:01:55	30467/30467	---M--	200	added ('OK')	image/png	etag:%227703-566dab64da9c0%22	http://www.weebly.com/weebly/images/file_icons/rtf.png	C:/My%20Web%20Sites/Hakim/www.weebly.com/weebly/images/file_icons/rtf.png	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-latin-america.html)
21:01:58	261340/261340	---M--	200	added ('OK')	image/jpeg	etag:%226fe18ff42-3fcdc-52e0adfbfe880%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/932211151.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/932211151.jpg	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-latin-america.html)
21:01:59	33038/33038	---M--	200	added ('OK')	image/png	etag:%22810e-566dab64da9c0%22	http://www.weebly.com/weebly/images/file_icons/xls.png	C:/My%20Web%20Sites/Hakim/www.weebly.com/weebly/images/file_icons/xls.png	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-latin-america.html)
21:02:03	1014648/1014648	---M--	200	added ('OK')	application/pdf	etag:%226602faa07-f7b78-521ed99366d40%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/5themes.pdf	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/5themes.pdf	(from http://mrhakimsclass.weebly.com/unit-i-mdash-foundations-of-geography.html)
21:02:06	774165/774165	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%226fe956b85-bd015-52e0b10078700%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/la-_introduction.docx	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/la-_introduction.docx	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-latin-america.html)
21:02:08	108420/108420	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%226fe8f2b2d-1a784-52e0b3ad35680%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/la_phys_notes.docx	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/la_phys_notes.docx	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-latin-america.html)
21:02:12	799991/799991	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%226fe45a113-c34f7-52e0b23a3ab40%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/la-_location_countries___political_maps.docx	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/la-_location_countries___political_maps.docx	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-latin-america.html)
21:02:12	1046428/1046428	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%226fe45a0a9-ff79c-52e0b1f1c0040%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/la-_introduction.pptx	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/la-_introduction.pptx	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-latin-america.html)
21:02:14	123013/123013	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%227216cbcf2-1e085-530e06f612bc0%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/ancient_mesoamerican_civilizations_debate.docx	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/ancient_mesoamerican_civilizations_debate.docx	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-latin-america.html)
21:02:17	324551/324551	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%226fe11ec79-4f3c7-52e0b4aeb3600%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/the_physical_world_through_la.docx	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/the_physical_world_through_la.docx	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-latin-america.html)
21:02:18	16992/16992	---M--	200	added ('OK')	image/jpeg	etag:%2254392c5e7-4260-50a49721dcfc0%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/3441910_orig.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/3441910_orig.jpg	(from http://mrhakimsclass.weebly.com/cranium-club-extra-credit.html)
21:02:18	230269/230269	---M-Z	200	added ('OK')	text/css	etag:W/%225a9098e1-3837d%22	http://cdn2.editmysite.com/css/sites.css?buildTime=1465250936	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/css/sites39e6.css	(from http://mrhakimsclass.weebly.com/7th-gr-social-studies.html)
21:02:19	475464/475464	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a9f1f2d-74148%22	http://cdn2.editmysite.com/js/site/main.js?buildTime=1465250936	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/site/main39e6.js	(from http://mrhakimsclass.weebly.com/7th-gr-social-studies.html)
21:02:20	118962/118962	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a8e2d6e-1d0b2%22	http://cdn2.editmysite.com/js/lang/en/stl.js?buildTime=1465250936&	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/lang/en/stl8020.js	(from http://mrhakimsclass.weebly.com/7th-gr-social-studies.html)
21:02:23	167084/167084	---M--	200	added ('OK')	image/jpeg	etag:%226fe22ed63-28cac-52e0b65439880%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/757037672.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/757037672.jpg	(from http://mrhakimsclass.weebly.com/unit-ii-mdash-north-africamiddle-east.html)
21:02:24	15740/15740	---M--	200	added ('OK')	image/gif	etag:%226fe64557a-3d7c-52e0b7c26f880%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/600385860.gif	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/600385860.gif	(from http://mrhakimsclass.weebly.com/unit-ii-mdash-north-africamiddle-east.html)
21:02:33	564161/564161	---M--	200	added ('OK')	image/jpeg	etag:%226fe5880fd-89bc1-52e0be14d22c0%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/501101813.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/501101813.jpg	(from http://mrhakimsclass.weebly.com/unit-ii-mdash-north-africamiddle-east.html)
21:02:36	166636/166636	---M--	200	added ('OK')	image/jpeg	etag:%226fe11f25c-28aec-52e0b8aa2db40%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/926618324.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/926618324.jpg	(from http://mrhakimsclass.weebly.com/unit-ii-mdash-north-africamiddle-east.html)
21:02:37	230269/230269	---M-Z	200	added ('OK')	text/css	etag:W/%225a8e2d6e-3837d%22	http://cdn2.editmysite.com/css/sites.css?buildTime=1465319850	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/css/sites303c.css	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-europe.html)
21:02:38	475464/475464	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a99c8b6-74148%22	http://cdn2.editmysite.com/js/site/main.js?buildTime=1465319850	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/site/main303c.js	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-europe.html)
21:02:38	118996/118996	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225a9f1f2d-1d0d4%22	http://cdn2.editmysite.com/js/lang/en/stl.js?buildTime=1465319850&	C:/My%20Web%20Sites/Hakim/cdn2.editmysite.com/js/lang/en/stl58f6.js	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-europe.html)
21:02:41	1682290/1682290	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2272134a18c-19ab72-530e05d610440%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/ancient_mesoamerican_civilizations.pptx	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/ancient_mesoamerican_civilizations.pptx	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-latin-america.html)
21:02:47	342663/342663	---M--	200	added ('OK')	application/pdf	etag:%2266239fdf0-53a87-521b1d241aa00%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/the_source_of_cranes_metaphor.pdf	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/the_source_of_cranes_metaphor.pdf	(from http://mrhakimsclass.weebly.com/red-badge-of-courage.html)
21:02:51	785679/785679	---M--	200	added ('OK')	application/pdf	etag:%2266238fe1b-bfd0f-521b1c1172200%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/symbolism_and_psychological_realism_in_red_badge_of_courage.pdf	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/symbolism_and_psychological_realism_in_red_badge_of_courage.pdf	(from http://mrhakimsclass.weebly.com/red-badge-of-courage.html)
21:02:52	2774852/2774852	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%226feb71024-2a5744-52e0b47b33c80%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/the_physical_world_through_la.pptx	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/the_physical_world_through_la.pptx	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-latin-america.html)
21:02:53	3406/3406	---M--	200	added ('OK')	image/png	etag:%22d4e-566dab64da9c0%22	http://www.weebly.com/weebly/images/file_icons/image.png	C:/My%20Web%20Sites/Hakim/www.weebly.com/weebly/images/file_icons/image.png	(from http://mrhakimsclass.weebly.com/red-badge-of-courage.html)
21:02:57	241025/241025	---M--	200	added ('OK')	application/pdf	etag:%2273ab42ea2-3ad81-532d40d6917c0%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/the-pearl-john-steinbeck.pdf	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/the-pearl-john-steinbeck.pdf	(from http://mrhakimsclass.weebly.com/the-pearl.html)
21:03:00	827117/827117	---M--	200	added ('OK')	application/pdf	etag:%22662e70e51-c9eed-521b1dbbbcfc0%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/insensibility_in_red_badge_of_courage.pdf	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/insensibility_in_red_badge_of_courage.pdf	(from http://mrhakimsclass.weebly.com/red-badge-of-courage.html)
21:03:04	183187/183187	---M--	200	added ('OK')	image/jpeg	etag:%226f9c6ecdb-2cb93-52dcc7e8866c0%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/927435142.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/927435142.jpg	(from http://mrhakimsclass.weebly.com/the-giver.html)
21:03:05	510190/510190	---M--	200	added ('OK')	application/pdf	etag:%22690aad1c3-7c8ee-525041a8b7fc0%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/the_pearl_realism_and_allegory.pdf	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/the_pearl_realism_and_allegory.pdf	(from http://mrhakimsclass.weebly.com/the-pearl.html)
21:03:06	33258/33258	---M--	200	added ('OK')	image/jpeg	etag:%226e240d128-81ea-52be53d26a040%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/281581921.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/281581921.jpg	(from http://mrhakimsclass.weebly.com/the-giver.html)
21:03:06	4041450/4041450	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%226fe45a356-3daaea-52e0b3861ba40%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/la_physical_geo.pptx	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/la_physical_geo.pptx	(from http://mrhakimsclass.weebly.com/unit-iii-mdash-latin-america.html)
21:03:07	53777/53777	---M--	200	added ('OK')	image/jpeg	etag:%226e20afe9f-d211-52be541714240%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/474025202.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/474025202.jpg	(from http://mrhakimsclass.weebly.com/the-giver.html)
21:03:09	327410/327410	---M--	200	added ('OK')	image/jpeg	etag:%226e2de3008-4fef2-52be538342580%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/246488964.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/246488964.jpg	(from http://mrhakimsclass.weebly.com/the-giver.html)
21:03:14	384882/384882	---M--	200	added ('OK')	application/pdf	etag:%226e2de316c-5df72-52be546fc5380%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/interview_with_lois_lowry.pdf	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/interview_with_lois_lowry.pdf	(from http://mrhakimsclass.weebly.com/the-giver.html)
21:03:16	558304/558304	---M--	200	added ('OK')	application/pdf	etag:%227126eb0ef-884e0-52fb2fa9f95c0%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/the_giver_.pdf	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/the_giver_.pdf	(from http://mrhakimsclass.weebly.com/the-giver.html)
21:03:22	808360/808360	---M--	200	added ('OK')	application/pdf	etag:%226e2e81a3d-c55a8-52be565254600%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/the_giver_as_a_metaphor_for_history.pdf	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/the_giver_as_a_metaphor_for_history.pdf	(from http://mrhakimsclass.weebly.com/the-giver.html)
21:03:23	436711/436711	---M--	200	added ('OK')	application/pdf	etag:%226e2e81d6e-6a9e7-52be584702340%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/making_news_connections.pdf	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/making_news_connections.pdf	(from http://mrhakimsclass.weebly.com/the-giver.html)
21:03:27	260689/260689	---M--	200	added ('OK')	image/jpeg	etag:%22732f0d8f6-3fa51-532479e552400%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/8856321_orig.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/8856321_orig.jpg	(from http://mrhakimsclass.weebly.com/smashwords-anthology-project.html)
21:03:37	607513/607513	---M--	200	added ('OK')	image/png	etag:%22737c869c2-94519-5329961380680%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/6635593_orig.png	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/6635593_orig.png	(from http://mrhakimsclass.weebly.com/smashwords-anthology-project.html)
21:03:40	1030785/1030785	---M--	200	added ('OK')	image/png	etag:%2273778cebc-fba81-53299634e1540%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/1222710_orig.png	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/1222710_orig.png	(from http://mrhakimsclass.weebly.com/smashwords-anthology-project.html)
21:03:42	307730/307730	---M--	200	added ('OK')	image/jpeg	etag:%2272b21eb5d-4b212-531a286e26440%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/page-layouts-909316_orig.jpeg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/page-layouts-909316_orig.jpg	(from http://mrhakimsclass.weebly.com/smashwords-anthology-project.html)
21:03:44	260136/260136	---M--	200	added ('OK')	image/jpeg	etag:%2272b21eb5f-3f828-531a286e26440%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/page-layouts-3216827_orig.jpeg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/page-layouts-3216827_orig.jpg	(from http://mrhakimsclass.weebly.com/smashwords-anthology-project.html)
21:03:52	616907/616907	---M--	200	added ('OK')	image/png	etag:%2273778cec6-969cb-5329964423940%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/7179481_orig.png	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/7179481_orig.png	(from http://mrhakimsclass.weebly.com/smashwords-anthology-project.html)
21:03:54	626331/626331	---M--	200	added ('OK')	image/png	etag:%22737bf84b4-98e9b-5329965642400%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/962015_orig.png	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/962015_orig.png	(from http://mrhakimsclass.weebly.com/smashwords-anthology-project.html)
21:03:57	160179/160179	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%227335c24ee-271b3-532476e2c0a00%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/ebook_proposal.docx	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/ebook_proposal.docx	(from http://mrhakimsclass.weebly.com/smashwords-anthology-project.html)
21:04:02	615869/615869	---M--	200	added ('OK')	image/png	etag:%227374d98cf-965bd-5329966b3d580%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/1167596_orig.png	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/1167596_orig.png	(from http://mrhakimsclass.weebly.com/smashwords-anthology-project.html)
21:04:08	335246/335246	---M--	200	added ('OK')	application/pdf	etag:%2273392714e-51d8e-5324782cb9480%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/smashwords-book-marketing-guide.pdf	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/smashwords-book-marketing-guide.pdf	(from http://mrhakimsclass.weebly.com/smashwords-anthology-project.html)
21:04:13	5242700/5242700	---M--	200	added ('OK')	image/jpeg	etag:%22665498ee2-4fff4c-521f1e850d600%22	http://mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/new_york_times_review_1895.jpg	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/uploads/3/8/9/1/38919119/new_york_times_review_1895.jpg	(from http://mrhakimsclass.weebly.com/red-badge-of-courage.html)
21:04:14	32070/32070	---M-Z	200	added ('OK')	text/html	etag:W/%2275eaadd05439980e675839c5952028a9-gzip%22	http://mrhakimsclass.weebly.com/friday-updates/friday-update-6-3-last-week-of-school	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/friday-updates/friday-update-6-3-last-week-of-school.html	(from http://mrhakimsclass.weebly.com/friday-updates)
21:04:14	456/456	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:04:14%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/06/friday-update-6-3-last-week-of-school.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/06/friday-update-6-3-last-week-of-school.html	(from http://mrhakimsclass.weebly.com/friday-updates)
21:04:15	33727/33727	---M-Z	200	added ('OK')	text/html	etag:W/%22f731a8b335b75499d2c24bffbb4eb82a-gzip%22	http://mrhakimsclass.weebly.com/friday-updates/thursday-update-5-26-thank-you-and-enjoy-the-weekend	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/friday-updates/thursday-update-5-26-thank-you-and-enjoy-the-weekend.html	(from http://mrhakimsclass.weebly.com/friday-updates)
21:04:15	516/516	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:04:15%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/05/thursday-update-5-26-thank-you-and-enjoy-the-weekend.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/05/thursday-update-5-26-thank-you-and-enjoy-the-weekend.html	(from http://mrhakimsclass.weebly.com/friday-updates)
21:04:16	34379/34379	---M-Z	200	added ('OK')	text/html	etag:W/%22eb7144ec3b9f12bed805ace77ab97292-gzip%22	http://mrhakimsclass.weebly.com/friday-updates/friday-5-20-thank-yous-book-update-and-the-week-ahead	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/friday-updates/friday-5-20-thank-yous-book-update-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates)
21:04:16	520/520	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:04:16%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/05/friday-5-20-thank-yous-book-update-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/05/friday-5-20-thank-yous-book-update-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates)
21:04:16	34008/34008	---M-Z	200	added ('OK')	text/html	etag:W/%225e5ffd82cbed66a67429c29b53e860aa-gzip%22	http://mrhakimsclass.weebly.com/friday-updates/friday-5-13-field-day-and-the-week-ahead	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/friday-updates/friday-5-13-field-day-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates)
21:04:17	468/468	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:04:17%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/05/friday-5-13-field-day-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/05/friday-5-13-field-day-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates)
21:04:17	33438/33438	---M-Z	200	added ('OK')	text/html	etag:W/%2257ef9c761f38e279e7824c8058f27efc-gzip%22	http://mrhakimsclass.weebly.com/friday-updates/friday-5-6-quick-update-and-the-week-ahead	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/friday-updates/friday-5-6-quick-update-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates)
21:04:17	476/476	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Mar%202018%2002:04:17%20GMT	http://mrhakimsclass.weebly.com/5/post/2016/05/friday-5-6-quick-update-and-the-week-ahead.html	C:/My%20Web%20Sites/Hakim/mrhakimsclass.weebly.com/5/post/2016/05/friday-5-6-quick-update-and-the-week-ahead.html	(from http://mrhakimsclass.weebly.com/friday-updates)
